------header-------
 83,-0.62890149,0.00263846,0.60142249,-0.39129864,0.20584758,0.28116400,-0.60356941,-0.35287683,-0.58645090,2
119,-0.53978552,-0.13238167,0.66396446,0.17083549,-0.15650221,0.23505741,-0.65287128,-0.35287683,2.39675754,2
  5,-0.31204471,-0.16920534,0.65006624,-0.41137486,0.55525631,0.08136879,-0.62469878,-0.35287683,-0.58645090,1
 13,-0.81703521,-0.64791305,0.51803321,-0.09015536,0.81407759,0.29653286,-0.63878503,-0.35287683,1.88241125,1
 26,-0.23943169,-0.52516748,0.59447339,-0.47160352,0.45172779,0.23505741,-0.30071507,-0.35287683,-0.58645090,1
 39,1.24253390,0.98460300,0.78904839,-1.95724371,-1.14002308,-0.59486115,0.43176984,-0.35287683,-0.58645090,1
 33,-0.20312519,-0.68473672,0.55277874,-0.43145108,0.41290460,0.17358196,-0.27958570,-0.17144576,1.67667274,1
157,-0.59919617,0.00263846,0.49023678,-0.33106998,-0.01415051,0.03526220,-0.21619758,-0.35287683,-0.58645090,3
112,2.97864503,-2.93098061,-1.86551055,-1.39510958,0.55525631,-0.76391864,4.22801375,-0.35287683,-0.58645090,2
 81,-0.80713344,-0.67246217,0.58057517,1.35533240,0.01173162,0.29653286,-0.69513002,-0.35287683,-0.58645090,2
 98,-0.30874412,-1.48258291,0.39294928,-0.57198461,1.16348631,0.18895083,-0.04011948,-0.35287683,1.88241125,2
200,-0.75102338,1.96656754,-1.86551055,2.13830494,0.51643311,-0.68707433,-0.08942135,0.71555056,-0.58645090,7
  6,-0.79393107,-0.75838406,0.64311714,0.35152146,0.41290460,0.21968855,-0.62469878,-0.35287683,2.08814977,1
194,-0.38795831,1.64742906,-1.86551055,1.11441778,0.47760992,-0.76391864,-0.30071507,2.85240533,0.23650315,7
179,-0.02489325,1.29146692,-0.30891054,0.35152146,-0.35061817,-0.76391864,0.21343299,-0.35287683,-0.58645090,6
 71,-0.86654408,1.78244919,0.68481178,0.59243609,-1.01061244,-0.51801684,-1.12476060,-0.35287683,0.64798018,2
  1,0.87286765,0.28495326,1.25463857,-0.69244192,-1.12708201,-0.67170546,-0.14576634,-0.35287683,-0.58645090,1
 31,-0.22622933,-0.93022786,0.60837160,-0.29091755,0.55525631,0.17358196,-0.18802509,-0.35287683,0.85371869,1
 41,-0.14371454,-0.75838406,0.56667696,-0.65228949,0.49055099,0.21968855,-0.13168009,-0.35287683,-0.58645090,1
 49,1.27553981,-0.24285268,0.75430285,-1.31480471,-0.85531967,-0.56412343,0.74871043,-0.35287683,-0.58645090,1
188,1.57919423,0.03946213,0.45549124,-0.43145108,-0.35061817,0.15821310,-0.08942135,-0.35287683,-0.58645090,7
 72,0.03781799,0.28495326,0.82379392,-0.35114620,-0.89414286,0.06599993,-0.44862068,-0.35287683,2.70536531,2
 76,-0.81373462,-0.47606926,0.62226982,0.13068305,0.60702056,0.29653286,-0.70217315,-0.35287683,-0.58645090,2
108,5.13723188,-1.35983734,-1.86551055,-0.89320411,-3.22353438,-0.57949229,5.09431802,-0.35287683,1.88241125,2
 19,0.24575526,0.60409174,0.72650642,-0.53183217,-0.68708584,-0.67170546,-0.04716260,-0.35287683,-0.58645090,1
100,-0.08430389,-0.54971660,0.19142517,-0.02992670,0.34819928,0.15821310,-0.11759384,-0.07065073,-0.58645090,2
 17,-0.17341986,-0.89340419,0.68481178,-0.57198461,0.59407950,0.17358196,-0.18098196,-0.35287683,-0.58645090,1
 14,-0.29224116,-0.67246217,0.60837160,-0.35114620,0.72349014,0.06599993,-0.40636193,-0.35287683,1.16232646,1
 48,2.74100244,0.71456275,0.70565910,-1.47541446,-1.39884436,-0.73318091,0.60784794,-0.35287683,0.44224166,1
 11,-0.87644586,-0.84430596,0.53888053,0.23106415,0.71054907,0.26579514,-0.61061253,-0.35287683,1.88241125,1
168,0.43718957,-0.94250241,-1.86551055,0.41175012,1.42230759,-0.17990187,1.81222217,-0.35287683,-0.58645090,5
 45,-0.16681868,-0.83203140,0.51803321,-0.51175595,0.38702247,0.18895083,-0.13872322,-0.35287683,2.49962679,1
155,-0.47047310,-0.67246217,0.62226982,-0.27084133,-0.05297370,0.17358196,-0.11759384,-0.35287683,-0.58645090,3
172,-1.71809669,-0.47606926,-1.86551055,3.20234454,-2.80942033,8.78014487,-1.40648556,-0.35287683,-0.58645090,5
195,-0.50677961,1.41421248,-1.86551055,1.07426534,0.82701865,-0.76391864,-0.30775820,2.81208731,0.13363389,7
117,-0.02489325,-0.20602901,0.84464125,-0.07007914,-0.41532349,0.08136879,-0.45566380,-0.35287683,0.44224166,2
 85,-1.41114168,1.03370122,0.28176356,1.27502753,-0.48002881,0.92665622,-1.32196807,-0.35287683,-0.58645090,2
204,-0.58929440,1.70880185,-1.86551055,1.09434156,0.59407950,-0.76391864,-0.47679318,3.09431342,-0.58645090,7
181,-1.77420675,1.21781957,-0.65636590,0.19091171,2.45759271,-0.76391864,-0.96276874,-0.35287683,-0.58645090,6
 20,-0.33514885,-0.47606926,0.59447339,0.49205499,0.10231907,0.06599993,-0.36410319,-0.35287683,0.13363389,1
  4,-0.23283051,-0.24285268,0.69870999,-0.31099376,-0.05297370,0.11210651,-0.51905192,-0.35287683,-0.58645090,1
 36,-0.88964822,-0.14465622,0.53193142,-0.47160352,0.11526013,0.09673765,-0.27254258,-0.35287683,-0.58645090,1
103,-0.05459857,-0.96705153,0.05244303,-1.23449983,1.49995398,-0.22600846,0.32612298,-0.35287683,1.47093423,2
 28,-0.38135713,-0.66018761,0.55277874,-0.23068889,0.50349205,0.09673765,-0.37114631,-0.35287683,-0.58645090,1
 23,-0.33184826,-0.77065862,0.65006624,-0.31099376,0.17996545,0.14284424,-0.18098196,-0.35287683,-0.58645090,1
 46,0.20944875,0.10083491,0.55277874,-0.19053645,-0.90708392,0.08136879,0.03031176,-0.35287683,-0.58645090,1
 24,-0.28233938,-0.73383495,0.61532071,-0.19053645,0.47760992,0.18895083,-0.25845633,-0.35287683,-0.58645090,1
 97,0.01471385,-0.47606926,0.65006624,-0.77274680,-0.40238243,0.21968855,0.12187238,-0.35287683,0.95658795,2
196,-0.96226124,0.89868110,-1.86551055,2.47960066,0.95642929,-0.64096774,0.07961363,0.87682262,-0.07210462,7
201,-1.08438312,2.13841133,-1.86551055,1.61632325,1.09878099,-0.76391864,-0.43453443,0.91714063,-0.58645090,7
 32,-0.29554175,-0.69701128,0.56667696,-0.61213705,0.80113652,0.09673765,-0.28662882,-0.35287683,-0.58645090,1
115,0.03451740,-0.37787280,0.89328500,-0.51175595,-0.27297179,0.15821310,-0.37114631,-0.35287683,-0.58645090,2
197,-0.92595473,0.56726807,-1.86551055,2.19853360,0.74937227,-0.54875457,0.31907985,1.28000276,-0.48358165,7
202,-0.60579735,-1.78944683,-1.86551055,-0.51175595,3.27287974,3.38567419,-0.01899011,-0.35287683,-0.58645090,7
190,1.74422381,2.92398296,-0.59382394,-0.27084133,-2.87412565,-0.28748391,-0.24437008,3.03383639,-0.58645090,7
 88,-0.63220209,-0.00963610,0.55972785,0.15075927,-0.00120945,0.26579514,-0.61765566,-0.35287683,0.44224166,2
170,0.51970435,-0.16920534,-1.86551055,0.63258852,0.49055099,-0.04158211,1.66431657,-0.35287683,-0.58645090,5
 92,-0.76422575,-0.62336394,0.52498232,0.01022574,0.52937418,-0.08768870,-0.48383630,-0.35287683,-0.58645090,2
 87,-0.88304704,-0.20602901,0.55972785,0.05037818,0.77525439,-0.17990187,-0.65287128,-0.35287683,-0.58645090,2
166,1.10390905,-2.26815454,-0.55907840,0.23106415,0.27055290,-0.04158211,1.72770468,-0.35287683,-0.58645090,5
121,0.02461563,-0.19375445,0.74735374,-0.25076511,-0.32473604,0.12747538,-0.37818944,-0.35287683,-0.58645090,2
113,3.10406751,-0.94250241,-1.86551055,-1.55571934,-0.81649648,-0.67170546,3.83359880,-0.35287683,-0.58645090,2
 86,-0.69821392,-0.05873433,0.62226982,0.09053061,0.08937800,-0.07231983,-0.52609504,-0.35287683,-0.58645090,2
107,4.25267336,-3.28694275,-1.86551055,1.31517997,-3.67647162,0.12747538,3.05885515,5.99721046,2.29388828,2
205,-0.72461865,1.89292020,-1.86551055,1.65647569,0.83995971,-0.76391864,-0.17393884,0.99777666,-0.58645090,7
148,-0.74772279,-0.09555800,0.58752428,-0.21061267,0.02467268,0.09673765,-0.44157755,-0.35287683,-0.58645090,3
122,-0.57279144,-0.58654027,0.59447339,0.35152146,0.39996354,0.21968855,-0.65287128,-0.35287683,1.57380349,2
  3,-0.72131806,0.14993314,0.60142249,0.19091171,0.43878673,-0.16453301,-0.82894938,-0.35287683,-0.58645090,1
156,-0.62890149,-0.45152014,0.49718589,-0.37122242,0.46466886,0.03526220,-0.26549945,-0.35287683,-0.58645090,3
182,0.16984165,1.94201842,-1.32348019,0.59243609,-0.19532541,-0.76391864,0.69940856,-0.35287683,-0.58645090,6
 95,-0.68501155,-0.85658052,0.44854214,0.09053061,0.81407759,0.26579514,-0.50496567,-0.35287683,-0.58645090,2
192,-0.77412752,1.77017463,-1.86551055,1.87731409,0.81407759,-0.76391864,-0.13872322,0.93729964,0.33937241,7
177,0.22595171,0.72683730,-0.20467394,0.23106415,-0.36355924,-0.76391864,0.43176984,-0.35287683,-0.58645090,6
 47,0.10713041,-0.26740179,0.47633857,-0.53183217,0.08937800,0.11210651,-0.08942135,-0.35287683,1.05945720,1
203,-1.06457957,1.77017463,-1.86551055,1.95761897,1.38348440,-0.76391864,-0.39931881,0.77602758,-0.58645090,7
114,0.18304402,0.06401124,0.79599750,-0.37122242,-0.13062009,0.11210651,-0.52609504,-0.35287683,0.85371869,2
 91,0.01471385,-0.58654027,0.73345553,-0.67236570,-0.48002881,0.21968855,0.00213927,-0.35287683,1.67667274,2
111,2.73110067,-2.67321492,-1.86551055,-1.35495715,0.72349014,-0.76391864,4.03080628,-0.35287683,-0.58645090,2
  8,-0.26583643,-0.31650002,0.64311714,-0.79282302,0.76231333,0.11210651,-0.50496567,-0.35287683,-0.58645090,1
 18,1.18642384,1.16872135,0.80989571,-1.11404252,-1.67060670,-0.53338570,0.13595863,-0.35287683,-0.58645090,1
110,-0.06119975,0.38314972,-1.86551055,-1.77655774,2.32818207,-0.76391864,1.43189347,-0.35287683,-0.58645090,2
193,-0.70481510,0.97232844,-1.86551055,2.70043907,1.04701674,-0.70244319,0.05848426,0.45348346,0.33937241,7
 89,-0.72131806,-0.48834381,0.56667696,0.07045439,0.30937609,0.15821310,-0.58948316,-0.35287683,-0.58645090,2
 37,0.23915407,0.59181718,0.58752428,-0.25076511,-1.08825882,0.01989334,-0.12463697,-0.13112775,-0.58645090,1
 74,-0.67841037,-0.08328344,0.61532071,0.25114036,0.28349396,0.17358196,-0.75147502,-0.35287683,-0.58645090,2
 79,-0.73782101,0.62864085,0.58057517,-0.39129864,0.29643503,-0.19527073,-0.71625940,-0.35287683,0.85371869,2
 43,-0.18992282,-0.24285268,0.49023678,-0.23068889,0.14114226,0.14284424,-0.25845633,-0.35287683,-0.58645090,1
 99,-0.48697606,-0.90567874,0.13583231,0.53220743,0.72349014,0.35800831,-0.29367195,-0.35287683,-0.58645090,2
120,-0.60909794,0.18675681,0.61532071,0.05037818,-0.26003072,0.21968855,-0.70217315,-0.35287683,-0.58645090,2
165,0.25895762,-0.83203140,-0.57992572,0.83335071,0.05055481,0.15821310,0.79801230,-0.35287683,-0.58645090,5
 30,-0.17341986,-0.40242192,0.55972785,-0.33106998,0.27055290,0.15821310,-0.32888757,-0.35287683,-0.58645090,1
 38,-0.13051217,-0.81975685,0.55277874,-0.19053645,0.39996354,0.21968855,-0.19506821,-0.35287683,-0.58645090,1
 77,-0.63220209,0.03946213,0.64311714,0.19091171,-0.33767711,0.25042628,-0.65287128,-0.35287683,-0.58645090,2
 94,-0.81373462,-0.20602901,0.45549124,0.05037818,0.58113843,-0.16453301,-0.51905192,-0.35287683,-0.58645090,2
101,-0.59919617,-0.80748229,0.11498499,-0.00985048,0.80113652,0.11210651,-0.11759384,-0.13112775,1.67667274,2
 12,-0.24273229,-0.74610951,0.67786267,-0.35114620,0.46466886,0.15821310,-0.27958570,-0.35287683,-0.58645090,1
  2,-0.24933347,0.59181718,0.63616803,-0.17046023,0.10231907,-0.02621325,-0.79373376,-0.35287683,-0.58645090,1
187,0.00481208,1.11962312,0.39989839,1.55609459,-1.81295840,1.47993526,-2.23053109,2.93304136,-0.58645090,7
118,-0.42426482,0.38314972,0.69176089,0.73296962,-0.76473222,0.21968855,-0.75851814,-0.35287683,-0.58645090,2
 34,-0.27573820,-1.02842431,0.54582964,-0.13030779,0.95642929,0.15821310,-0.28662882,-0.35287683,0.03076464,1
 93,-0.82033580,-0.35332369,0.50413499,0.27121658,0.78819546,-0.65633660,-0.39931881,-0.35287683,1.36806497,2
149,-0.54968730,-0.20602901,0.61532071,-0.13030779,0.06349587,0.09673765,-0.36410319,-0.35287683,0.44224166,3
 10,-0.26913702,-0.50061837,0.63616803,-0.17046023,0.43878673,0.11210651,-0.39227569,-0.35287683,0.54511092,1
186,-2.32870612,0.34632605,0.35820374,0.73296962,0.20584758,1.94100113,-2.48408356,2.04604504,-0.58645090,7
 27,-0.14371454,-0.24285268,0.55277874,-0.07007914,-0.01415051,0.14284424,-0.37114631,-0.35287683,-0.58645090,1
150,-0.63880327,-1.53168114,0.58057517,-0.19053645,0.30937609,0.11210651,-0.30071507,-0.35287683,-0.58645090,3
178,0.33157064,0.46907161,-0.19077572,-0.51175595,0.14114226,-0.76391864,0.57263232,-0.35287683,-0.58645090,6
 15,-0.24273229,-0.97932608,0.62921892,-0.27084133,0.82701865,0.12747538,-0.32184444,-0.35287683,-0.58645090,1
151,-0.56619025,-0.32877458,0.53193142,0.63258852,-0.22120753,0.15821310,-0.40636193,-0.35287683,1.16232646,3
 40,1.24253390,0.98460300,0.78904839,-1.95724371,-1.14002308,-0.59486115,0.43176984,-0.35287683,-0.58645090,1
167,1.03789722,-2.91870605,-0.67721322,0.23106415,1.02113461,0.12747538,1.87561029,-0.35287683,-0.58645090,5
 80,-0.81373462,-0.72156039,0.58057517,0.91365559,0.27055290,0.29653286,-0.69513002,-0.35287683,-0.58645090,2
 25,-0.38465772,-0.03418521,0.56667696,-0.59206083,0.25761183,0.00452448,-0.37114631,-0.35287683,-0.58645090,1
 75,-0.79393107,-0.47606926,0.60837160,0.19091171,0.59407950,0.34263945,-0.74443189,-0.35287683,-0.58645090,2
106,2.10728887,-2.40317467,-1.86551055,0.87350315,-0.59649839,0.48095921,3.01659640,-0.35287683,2.91110382,2
 16,-0.24933347,-0.73383495,0.59447339,-0.43145108,0.76231333,0.12747538,-0.39931881,-0.35287683,-0.58645090,1
 42,-0.26913702,-0.85658052,0.51108410,-0.49167973,0.71054907,0.14284424,-0.22324071,-0.35287683,-0.58645090,1
